APKNC_1,APKNC_2,APKNC_3,APKNC_4,APKNC_5,APKNC_6,APKNC_7,APKNC_8,APKNC_9,APKNC_10,APKNC_11,APKNC_12,APKNC_13,APKNC_14,APKNC_15,APKNC_16,APKNC_17,APKNC_18,APKNC_19,APKNC_20,APKNC_21,APKNC_22,APKNC_23,APKNC_24,APKNC_25,APKNC_26,APKNC_27,APKNC_28,APKNC_29,APKNC_30,APKNC_31,APKNC_32,APKNC_33,APKNC_34,APKNC_35,APKNC_36,APKNC_37,APKNC_38,APKNC_39,APKNC_40,APKNC_41,APKNC_42,APKNC_43,APKNC_44,APKNC_45,APKNC_46,APKNC_47,APKNC_48,APKNC_49,APKNC_50,APKNC_51,APKNC_52,APKNC_53,APKNC_54,APKNC_55,APKNC_56,APKNC_57,APKNC_58,APKNC_59,APKNC_60,APKNC_61,APKNC_62,APKNC_63,APKNC_64,APKNC_65,APKNC_66,APKNC_67,APKNC_68,APKNC_69,APKNC_70,APKNC_71,APKNC_72,APKNC_73,APKNC_74,APKNC_75,APKNC_76,APKNC_77,APKNC_78,APKNC_79,APKNC_80,APKNC_81,APKNC_82,APKNC_83,APKNC_84,APKNC_85,APKNC_86,APKNC_87,APKNC_88,APKNC_89,APKNC_90,APKNC_91,APKNC_92,APKNC_93,APKNC_94,APKNC_95,APKNC_96,APKNC_97,APKNC_98,APKNC_99,APKNC_100,APKNC_101,APKNC_102,APKNC_103,APKNC_104,APKNC_105,APKNC_106,APKNC_107,APKNC_108,APKNC_109,APKNC_110,APKNC_111,APKNC_112,APKNC_113,APKNC_114,APKNC_115,APKNC_116,APKNC_117,APKNC_118,APKNC_119,APKNC_120,APKNC_121,APKNC_122,APKNC_123,APKNC_124,APKNC_125,APKNC_126
0.10207874,0.05103937,0,0.05103937,0.05103937,0.15311811,0.05103937,0.10207874,0,0,0,0.05103937,0.05103937,0.15311811,0,0.10207874,0.03438788,0.06421451,0.08415622,-0.01148567,-0.00521529,-0.01484181,-0.00080611,-0.01243132,0.08102625,0.07576635,0.03734471,0.05064141,0.02932741,0.01844696,0.03456504,0.03675922,0.04400199,0.00733436,0.04395671,0.01614603,0.07774392,0.04393961,-0.00378987,0.00718523,0.03363615,-0.01598915,-0.00039041,-0.00294393,-0.0056679,-0.01916333,0.0430452,0.03032478,0.00781266,0,0.00725206,0.01236074,0.00646197,-0.01388744,0.00599912,-0.00276376,0.02874093,-0.02091859,0.02155115,-0.01437046,-0.01049043,-0.01915093,0.01111285,0.02289088,0.02275217,0.01738204,0.01208704,0.0119433,0.03443616,0.03112901,0.00313713,-0.01147872,0.00741729,-0.00506357,-0.00241797,0.02203553,-0.00352564,0.01012229,0.02682487,8.94E-05,0.0191364,0.03446005,-0.03731157,-0.0246247,-0.02192028,-0.04570715,-0.03317477,-0.02905064,0.00037507,-0.00222752,0.01229863,-0.00215223,-0.05694904,-0.03689588,-0.06136972,-0.04716501,-0.03358434,0.03610791,-0.04193577,-0.00893838,0.02463508,-0.02813201,-0.03284158,0.0492494,-0.07995976,-0.03094059,-0.02886942,-0.01363547,-0.00438559,0.00361016,-0.01715811,-0.03685346,0,-0.0172899,-0.04204097,-0.0529787,-0.03398686,-0.01713156,-0.03713308,-0.02798699,-0.05313852,-0.02326373,0.02210841,0.01659084,-0.08398958,-0.01325386
0.06554003,0.06554003,0.02184668,0,0.06554003,0.06554003,0,0.02184668,0,0.02184668,0,0,0.02184668,0.02184668,0,0.02184668,0.01225916,0.03905911,0.02986321,-0.00729075,0.00803266,-0.00713698,0.00055529,-0.00989597,0.0260116,0.02991359,0.00807942,0.00867053,0.00639902,0.00546823,0.00703453,0.03754657,0.01013541,0.00238597,0.01881505,0.00063759,0.02458782,0.02170601,-0.00077761,0.01230214,0.01134968,0.00436772,0.00219698,-0.00170526,-0.01111994,0.00888566,0.00460622,0.01376917,-0.02686811,-0.02303111,-0.02434647,0.01484518,-0.02483558,0.02674217,-0.02848693,-0.01643447,0.01230214,0.01028857,-0.00922272,0.00307942,-0.00382638,0.00820143,0.00394394,-0.00829341,0.00079907,0.0012259,-0.00810649,0.00146982,-0.0049133,0.00516743,-0.01511818,-0.01473991,-0.01252649,-0.00256693,-0.01517795,0.01893516,-0.01789204,-0.01066113,0.011482,0.00494654,-0.00492086,-0.00163614,0.01025871,0.01756116,-0.00346999,0.01267686,-0.00563723,-0.00145265,0.00961682,0.0060406,-0.01052851,-0.00596601,0.01974608,0.01579276,0.01860328,0.01890319,0.01514886,0.02020263,0.01938652,0.01109861,0.0105447,0.0017701,0.01054025,0.00351712,0.00386571,0.02080466,-0.0046172,0.01675988,-0.02349878,0.00316447,0.01086138,0.00333159,-0.01133839,-0.00903891,0.03302603,0.02834598,0.03111199,-0.00231503,0.02951673,0.02239723,0.03260337,0.01679881,0.00946319,0.01191798,0.01702895,0.00568031
0.15623747,0,0.31247493,0.07811873,0.07811873,0.07811873,0,0.07811873,0.15623747,0.15623747,0,0.07811873,0.07811873,0,0.07811873,0.07811873,0.01191123,0.087927,0.09470968,0.01677692,-0.03467516,-0.04160494,-0.03912229,-0.01316614,0.09301156,0.08514843,0.05154275,0.06200771,0.04080551,-0.02013945,0.04504564,-0.00176016,0.06487585,-0.0139956,0.03622678,0.02851597,0.06726523,0.05691472,-0.0218283,-6.95E-06,0.01401481,-0.05666348,0.00075401,-0.020442,0.01131405,-0.01794522,0.0164708,0.0139807,-0.01372263,0,-0.01808631,-0.02369471,-0.00301153,-0.01701359,-0.00443186,0.00510642,0,0.02877664,-0.01098351,-0.03297835,-0.00306836,-0.02931161,-0.02051799,-0.00764744,-0.03409598,0.00249192,-0.04934344,0.0314472,-0.01756885,-0.02392668,-0.05751208,-0.0351377,-0.05703037,0.02787614,-0.0492449,-0.01389387,-0.0459378,-0.05218221,-0.02932644,0.002658,-0.01758845,-0.06450335,0.01628859,-0.02513695,-0.02829407,0.01425879,0.05329856,0.00199248,-0.0254261,-0.01800119,-0.03764754,-0.03354899,-0.05188982,-0.03764754,-0.05752169,-0.02168662,-0.04547369,-0.03462401,-0.03526278,-0.02976638,-0.0502739,-0.00888461,-0.01256053,-0.03768954,0.0267962,0.02028581,0.00119832,-0.01327045,-0.00913579,0.00525833,0.04475353,0.00950656,0,0.00443115,-0.00277748,-0.02027175,0.00537419,0.01160776,-0.00500345,0.04348128,-0.01841437,0.03297297,0.00676764,-0.00161263,-0.02029437,-0.00675909
0.02610502,0,0.07831507,0.02610502,0.05221005,0.05221005,0,0,0.02610502,0.07831507,0.05221005,0,0.02610502,0,0,0.05221005,0.00206405,0.00864273,0.01369026,-0.00299962,-0.03470377,-0.00210305,0.01582369,-0.00218609,0.02590148,0.01528157,0.03390538,0.03626207,0.02739274,-0.01202545,0.03780916,0.01211505,0.04172969,0.0240678,0.02247372,0.00994112,0.0293914,0.04321803,0.00685525,-0.02572049,-0.01492232,0.01179845,0.01939206,-0.0087409,-0.0034798,-0.00395482,-0.01651219,-0.01711174,0.00454985,0.01100813,0.00277411,-0.0001741,0.00054381,-0.02557176,0.01011808,-0.00140636,-0.02571584,0.01418453,-0.00734307,0.01470007,0.01303003,-0.00588003,-0.01409327,0.00326135,0.02164355,-0.0124123,-0.00385974,0.00047424,-0.02935501,-0.01901647,0.00201923,0.011742,-0.00178725,-0.01104635,0.00105494,-0.02055198,0.00894698,-0.00298818,-0.02939024,0.01400063,-0.01371264,-0.00587012,-0.01055858,0.0209948,0.00037819,-0.0012383,-0.03975946,-0.00084239,0.01112957,-0.01714401,-0.01258072,-0.00480028,0.01014364,0.01258072,0.00728903,-0.00675318,0.01811135,0.01684335,0.01370441,0.01437862,0.00419471,0.00477007,0.00839739,-0.00839208,0.00319777,0.01130775,0.00839172,-0.00087443,0.05261813,0.03045009,0.0173661,0.01159516,0.00677423,0.00538529,0.00590789,0,0.00765595,0.01024958,0.01011173,0.03726099,0.00247074,0.01570218,0.02033966,0.01357303,0.02486276,-0.00225583
2.60820767,0,1.30410383,1.30410383,1.30410383,6.52051916,0,1.30410383,0,1.30410383,1.30410383,1.30410383,2.60820767,1.30410383,1.30410383,0,0.97977927,1.81342183,1.88341069,0.03310534,1.05795899,-0.10515299,0.569036,-0.41799849,1.5527227,1.61671219,1.36232905,1.5527227,1.10358515,0.14343542,1.49494715,1.47338337,1.81971835,0.87357838,1.12291685,0.07576661,3.53979344,0.43197511,-0.2915833,0.18358942,0.07959622,-0.69522352,-0.21551638,0.08823827,-0.34451233,-0.12082308,-0.27496131,0.06149596,-0.46584113,-0.27496131,-0.59253694,-0.02607111,-0.36574357,0.9932887,-0.17857658,-0.4077213,0.0002321,0.48849033,0.73366154,-0.18358942,-0.84357088,-1.0765628,-1.14140233,-0.33175056,0.36405201,-0.24187318,-0.82504265,-0.09735224,-1.17316826,-0.92560032,-1.1939924,-1.17316826,-1.06817011,-0.21015216,-1.2304625,0.41130491,-1.31504417,-1.00993739,0.09803814,0.22061806,-1.8596301,0.09791436,-1.17962982,-1.25836839,-1.26970208,0.51039921,-0.0913774,-0.06451055,-1.1539023,0.13584127,-0.9427245,-1.05951521,-1.7335184,-1.88544899,-1.47361388,-0.95017695,-1.87689293,0.15176695,-2.09110708,-1.42887335,0.20994911,0.38369967,-2.93623712,0.20981648,-0.41964579,-0.56460487,-0.71461319,0.29474314,0.13786312,-0.14643975,-0.25849569,0.28327633,-0.33841392,-0.61004559,-1.17416239,-1.35365569,-1.01654402,-0.77455678,-1.16586618,0.20167809,-1.38576397,-0.51771636,0.11312094,0.44214025,-1.69410028,0.33893432
0.04663139,0,0.13989416,0.04663139,0.09326277,0.13989416,0,0,0.04663139,0.09326277,0.09326277,0,0.04663139,0,0,0.09326277,0.01509898,0.02161703,0.03728291,-0.00431271,-0.04016985,-0.00276461,0.02960713,-0.00413923,0.05552135,0.03938832,0.0676892,0.07402847,0.05417988,-0.01132613,0.0772807,0.02164111,0.0852243,0.04649336,0.0401448,0.02043395,0.0710179,0.07720033,0.00596035,-0.0393798,-0.02695756,0.02460961,0.01363659,-0.00892865,-0.00342875,-0.00408102,-0.02949572,-0.0325619,0.02002105,0.02949572,0.01540123,-0.00550445,0.01653295,-0.04567883,0.03103893,0.00388697,-0.04593619,0.02457639,-0.00655638,0.02625874,0.00851466,-0.01750582,-0.03291549,0.00690435,0.00397814,-0.0135339,-0.00870703,0.00053736,-0.05243684,-0.0406587,-0.01151211,0,-0.01499672,-0.01921342,-0.01513725,-0.01776644,-0.00425082,-0.01184085,-0.04550186,0.02824553,-0.03149278,-0.01748812,-0.02145752,0.0300005,0.00751527,-0.00039692,-0.03809714,-0.00994138,-0.00479834,-0.01965357,-0.01123646,0.00190367,-0.02657533,-0.02247293,-0.0246651,-0.01206321,-0.01926514,0.01703564,-0.02717107,-0.00857737,0.00749775,0.01501998,-0.01499551,-0.03749351,-0.03308643,0.02019903,0.02247539,0.00028636,0.05373817,0.02320657,-0.00402299,0.01254389,0.02420162,0.02682402,-0.04301401,-0.04840323,-0.03302035,0.00513956,-0.04275984,0.03220618,-0.05634452,-0.01676308,0.03633272,0.03003687,-0.02018371,-0.03633782
0.03875024,0.11625073,0.03875024,0,0.15500098,0.03875024,0,0.07750049,0,0.03875024,0,0,0.03875024,0.07750049,0,0.07750049,0.01160397,0.02823214,0.0339698,0.01738296,-0.00359118,-0.01659955,-0.0053347,-0.01659017,0.03075848,0.04104914,0.01715488,0.01537924,0.01673053,-0.00612388,0.0082799,0.05866468,0.01521277,-0.00193397,0.03337293,0.00017409,0.02309785,0.05901846,0.01310367,0.00545519,-0.00526118,0.01547515,0.00161345,-0.00234166,-0.0016209,0.01457009,-0.00817022,-0.00315387,-0.0129449,-0.00817022,-0.01013451,0.02703606,-0.014775,0.02951466,-0.01523587,-0.00596684,0.02182076,0.01082948,-0.00545174,0.01091038,0.01114474,0.00872095,-0.02130167,-0.01984039,-0.00583024,0.00529438,-0.00440215,0.0023869,-0.01742981,-0.03058262,-0.00756803,-0.0087149,-0.00575402,-0.00227568,-0.00767983,0.00547522,-0.01014881,-0.00553353,0.02036604,5.25E-05,0.00290576,-0.03198907,0.01153747,-3.94E-06,-0.01611375,-0.0205349,0.01403055,-0.00892559,-0.01457205,0.00072808,-0.0093374,-0.02225173,-0.01259204,-0.0093374,-0.01364413,0.03829306,-0.01196821,-0.01115265,-0.00937742,-0.01637462,0.01870351,-0.02648212,0.00623056,-0.03739126,0.00304669,0.01006688,0.01763705,-0.02830046,-0.0064896,0.01029096,0.00461539,0.0129336,0.02011132,0.01484958,0.01578258,0.01005566,0.01788206,-0.00209445,0.01313097,-0.00957576,0.00971341,0.0071732,0.02349928,0.00767876,0.02349504,-0.01677671
0.08257667,0.04128834,0.04128834,0.04128834,0.08257667,0,0.04128834,0.04128834,0.04128834,0.04128834,0,0.08257667,0.04128834,0.08257667,0.04128834,0.04128834,-0.00927161,0.03554844,0.03614678,0.0064532,0.00524954,-0.0345896,-0.01964137,-0.03558228,0.03277313,0.04187063,0.00219437,0.01638656,-0.0013156,-0.0163122,0.0063698,0.01387704,0.00684658,-0.01271426,0.03008823,0.00192338,0.00820588,0.02461073,0.00646786,0.01743382,0.02560913,-0.02418602,-0.00312084,-0.00010224,-0.02011027,0.00517701,0.01741072,0.02582317,-0.01001386,0,-0.00986962,0.02596884,-0.00488548,-0.00224685,-0.00583204,-0.01704496,0.011625,-0.02804254,-0.0058125,-0.011625,0.01715663,0.05887256,0.03764797,0.01080515,0.00049205,0.01173408,0.02324545,0.02411302,0.02785716,0.02515104,0.02331254,0.01857144,0.0212834,-0.01957409,0.02020139,0.01662648,0.02357506,0.02128182,-0.0093,0.0150046,0.0217,0.01549216,-0.00944828,0.01992017,0.00578269,0.01623631,-0.00517298,-0.0097469,-0.00064804,-0.01083828,0,0.00109667,0.00985954,0,0.01320257,-0.01194453,0.00434536,0.00866689,0.00373092,0.00118677,-0.02657142,-0.02113039,0,0.00664286,0.01135032,-0.01787557,-0.00940374,-0.01433865,0.00251253,-0.00475256,-0.01328701,-0.01025196,-0.02142858,-0.01384318,-0.02336097,0,-0.02756981,0.00246346,-0.01230684,-0.02402377,-0.01184698,-0.01364572,-0.0321923,-0.0057891,-0.01073077,-0.02502941
-4.17073989,0,-2.08536995,-4.17073989,0,-6.25610984,0,-6.25610984,-2.08536995,-2.08536995,0,0,-2.08536995,-4.17073989,-2.08536995,-2.08536995,-0.27834515,-2.07159323,-3.36190948,0.99200271,0.09421039,0.46893709,-0.0241979,0.09000408,-3.31057612,-3.08940504,-1.16263221,-2.06911007,-0.66240147,0.83114399,-1.71069747,-0.43368399,-2.05735801,-0.5126068,-1.24337511,-0.92844056,-3.17576784,-1.2430258,0.28847251,1.46713111,0.67684672,0.41389938,0.82591676,0.47773328,1.63776572,0.11988669,0,0.19795192,1.26748465,0.87937178,1.25607327,-0.02670991,1.26522377,0.00024469,1.20996934,1.5666659,-0.58714936,-0.63402045,0.88053847,0.00018557,1.44279807,2.97409831,3.51307894,0.04531576,-0.56953747,-0.26801074,-1.09353522,0.39224482,2.34499141,2.63638099,1.86817375,2.34499141,1.49038354,-0.16668804,1.72572137,-1.02111649,2.47370011,-0.35588156,-1.09601214,-1.04156371,2.66095199,-0.78266787,0.82627544,2.68326303,3.15722502,0.84725575,1.05103423,0.40273403,0.55284528,0.23180174,2.5124908,2.5860396,2.30625474,2.00999264,2.25517057,0.02838603,1.94583311,-0.04837912,2.28550394,0.94020724,-0.33551392,-0.83868479,2.34774911,0.67081576,-0.70237037,-0.18066134,-0.06756397,-1.53208559,0.45039804,-0.05014031,1.9894539,-0.11129244,0.54115186,0.18494803,-0.79082176,0,-1.16696016,-0.32716779,0.57758264,0.51532578,-0.07372402,1.69479777,0.18066134,-1.02335154,-0.18066134,2.34836904
0,0.09705603,0,0,0,0.04852802,0.04852802,0.14558405,0.09705603,0.04852802,0.04852802,0.04852802,0,0.09705603,0.09705603,0.09705603,-0.01354116,0.03536403,0.04104933,-0.00315276,0.00101798,-0.04065911,-0.00867732,-0.02955522,0.03851971,0.04973632,-0.00074357,0.01925986,-0.00338577,-0.0303848,0.00560269,0.02501573,0.00543729,-0.00534837,0.02249626,-0.01372797,0.02249626,0.04820742,-0.00815621,0.01366338,-0.01231982,0.00085185,-0.02309604,0.00220288,-0.01405057,-0.03133575,-0.03069539,-0.01622464,-0.01646069,-0.0102318,-0.01938828,0.01508711,-0.00936737,0.01585064,-0.01155755,-0.01127524,-0.04781318,0.00977924,-0.01366338,-0.00682737,8.68E-05,0.02550497,0.01619328,0.01082133,0.00022757,-0.00820459,-0.03714598,0.01695605,0,0.00987719,-0.00465931,-0.01091392,-0.00350444,-0.01434155,-0.01400792,0.02799855,-0.00517566,-0.03279554,-0.02549576,-0.02876839,-0.00364357,0.00363896,-0.04483768,0.03903822,0.04226132,-0.00532951,-0.01158299,0.0140744,0.04324534,0.00416894,0.03508045,0.04122821,-0.00769518,-0.01169348,-0.00319377,-0.02619502,-0.0019478,0.01773721,-0.01301528,0.02882084,0.02342293,0.01965855,-0.01561529,4.94E-06,0.02505136,0.02942881,0.01407494,-0.02087345,-0.01395115,0.00958878,-0.00676244,0.02837942,0,0.01342969,0.00749913,0.01259298,0.00708159,0.02465683,0.00497272,0.00427091,0.00727238,-0.00455397,0.00420412,-0.03332727,-0.02102058,0.0041988
0.01901042,0,0.05703126,0.01901042,0.03802084,0.03802084,0,0,0.01901042,0.03802084,0.05703126,0,0.01901042,0,0,0.03802084,-0.00060721,0.00881271,0.0099324,-0.00179642,-0.03235555,0.00359865,0.01742947,-0.00502834,0.01886219,0.01102905,0.02919011,0.03017951,0.02381809,-0.00893043,0.03404591,0.00979689,0.03549046,0.02417372,0.01888324,0.00731252,0.02140366,0.0314726,0.00837368,-0.01605414,-0.01277615,0.00736792,0.01802072,-0.00765525,0.00011834,-0.00034371,-0.01603286,-0.01513219,0.01111954,0.01603286,0.0093306,0.00123318,0.00885619,-0.02276016,0.01559255,0.00348671,-0.02140157,0.01112844,-0.00802199,0.01338127,0.0062866,-0.00713668,-0.00968985,-0.00073137,0.01620515,-0.00796614,0.00207861,0.00099211,-0.02137715,-0.01221522,0.00803126,0.01282629,0.00524311,-0.01207046,0.00652282,-0.01993263,0.0123125,0.00347124,-0.02425567,0.00997703,-0.00998593,0.00143275,-0.01041429,0.01223043,0.00213458,-0.00386055,-0.02717086,4.49E-05,0.0103405,-0.01422426,-0.00458082,-0.00042009,0.01446598,0.01374246,0.01240969,-0.00464142,0.01891759,0.00694499,0.01605593,0.01356292,0.00916993,0.00489576,0.00917379,3.87E-06,0.00560411,0.01152848,0.0070229,0.00115202,0.04503754,0.01723276,0.02113721,0.01343546,0.00986638,0.00542239,0.0104965,0.00986638,0.00897033,0.00891142,0.01919725,0.0335017,0.01322075,0.02151778,0.03126868,0.01099508,0.02139962,0.00165109
0.07090955,0,0.07090955,0.03545478,0.03545478,0.03545478,0.03545478,0,0.03545478,0.07090955,0.07090955,0.07090955,0,0.03545478,0.07090955,0,0.02394761,0.04460399,0.01934521,0.00625221,-0.01947769,-0.01258798,0.00562888,0.00392787,0.021107,0.01487596,0.02818134,0.042214,0.01881051,-0.00717538,0.03588357,0.01464219,0.04286269,0.01537259,0.03520868,0.00435556,0.02113649,0.02113946,0.01853043,0.00499126,-0.00096842,-0.01891217,-0.01058719,-0.0086494,0.00656067,-0.00831905,-0.0074754,-0.00124389,0.01601002,0.02990158,0.00942556,-0.00438697,0.024365,-0.0077162,0.02745349,0.01206702,-0.00499126,0.00268961,-0.00997937,0,0.00594375,-0.01329657,-0.00316302,-0.01074695,0.02597914,-0.01190202,-0.00937468,0.00190086,0,-0.00501638,0.00607158,0.01594751,0.00550988,0.03400894,0.00921231,-0.00835942,0.00995288,-0.00356625,-0.00798265,-0.01301693,0.00266537,-0.01331003,-0.00288739,-0.01140138,-0.00435636,-0.0171553,-0.00147241,-0.01794456,-0.00252128,-0.00702671,0,-0.00375975,-0.00442819,0,-0.00703359,-0.03557184,-0.0030027,-0.00909454,-0.00063339,-0.00377647,0.00569709,-0.03748894,0.02281359,-0.01711289,-0.01869704,-0.00307155,0.00621776,-0.01181953,-0.01448997,0.0166551,0.02031954,0.00179638,0.00920049,0.01080493,0.00553641,-0.01840097,0.01131056,0.00386536,-0.00126973,0.01736479,-0.00867183,0.01451757,0.01535773,-0.01531468,0.01535384,-0.00307155
98.08686933,0,49.04343466,49.04343466,49.04343466,245.2171733,0,49.04343466,0,49.04343466,49.04343466,49.04343466,49.04343466,49.04343466,49.04343466,49.04343466,38.55512747,68.1973573,68.82771545,12.90708035,39.3644255,-4.99787449,23.15882048,-10.75788568,58.39324468,56.40485651,65.02131601,68.12545213,56.84557755,5.08603324,65.28610902,55.40953039,77.58267823,36.57608121,48.72765091,11.26380275,133.1210169,22.73929659,-7.13914489,6.90424768,-5.56211585,-28.15212203,5.77316692,3.93866352,-7.36361424,-13.17740015,-20.68094082,-9.8215216,-7.9377976,0,-13.33944579,-3.86615955,-3.71117065,25.34372821,2.23451942,-8.00429866,6.90861193,21.44536367,27.59081072,-13.80413111,-26.91317525,-33.12176805,-42.13505287,-0.82031618,9.29367398,-11.86388149,-41.95337637,-3.05275371,-44.11934042,-35.7951551,-63.99230709,-55.14917553,-59.75908576,-5.1210409,-64.00882688,16.89236566,-64.88009135,-52.05082908,3.68692063,9.09858508,-77.2996428,-11.04214108,-56.18864062,-39.43289301,-33.86453227,22.11105526,1.04448223,-1.15907992,-50.05671826,4.73426434,-23.63536094,-20.65594076,-78.51469739,-82.7237633,-67.08538417,-40.11606526,-83.85700924,-6.49305579,-93.38420507,-63.45968572,7.89555649,15.15052236,-118.3086545,-7.88558106,-24.60501044,-12.73556063,-12.38145647,12.31731219,26.10650688,-6.8715873,-13.799985,9.65899128,0,-3.00391641,-47.04704243,-50.90693126,-40.09108156,-33.98297152,-46.28334787,-3.91098831,-57.22257652,-23.71496264,4.25413919,18.46967676,-63.71003149,4.25413919
0.22953138,0,0.11476569,0.11476569,0.11476569,0.57382844,0,0.11476569,0,0.11476569,0.22953138,0.11476569,0.11476569,0.11476569,0.11476569,0,0.08313305,0.15958745,0.17409082,0.00341628,0.09754624,0.00950469,0.05846687,-0.03678533,0.15941919,0.15048532,0.12091647,0.13664502,0.09865386,0.02027347,0.13382253,0.10909198,0.16031764,0.08354556,0.11401712,0.01315035,0.3267203,0.03801532,-0.03307258,0.01615651,0.03131226,-0.06572635,-0.08237127,-2.17E-05,-0.02140577,0.02304361,0,0.02963362,-0.02838692,-0.02419756,-0.03563796,-0.00752079,-0.01894568,0.04682464,-0.01174467,-0.02364426,3.06E-05,0.02773752,0.11302409,-0.03231302,-0.07622546,-0.07750767,-0.06006954,-0.03336445,0.07263378,-0.02128568,-0.06552505,-0.04599163,-0.05162145,-0.038686,-0.08010468,-0.07743218,-0.07128153,-0.0209553,-0.08359332,0.02621563,-0.09214365,-0.07681572,0.06030674,0.00386841,-0.09474128,0.00861681,-0.0686416,-0.11074081,-0.1133583,0.04268339,0.08881074,-0.00567715,-0.06974667,0.04844446,-0.0553087,-0.08625989,-0.11144111,-0.11061739,-0.09669322,-0.07569651,-0.11699395,0.02764144,-0.13045861,-0.08874856,0.11072915,0.03310503,-0.20301704,0.01846458,-0.04862877,-0.0894445,-0.12772296,0.03862273,0.00304975,-0.00471497,-0.03347464,0.03107714,-0.08934482,-0.10924895,-0.11247333,-0.11912642,-0.1006282,-0.0766932,-0.11566937,-0.00145989,-0.12487483,-0.05861446,0.0298274,0.03531956,-0.14908674,0.00994247
0.03240014,0.06480029,0.03240014,0.03240014,0.06480029,0.06480029,0.03240014,0,0.06480029,0.03240014,0.06480029,0.03240014,0,0,0.06480029,0,0.01032015,0.00643668,0.0128072,0.00832879,-0.00382821,-0.00797307,-0.00351829,-0.01455382,0.02571801,0.01423529,0.00891202,0.01928851,0.00519098,0.00138558,0.01269887,0.02167436,0.0165308,0.00303963,0.03647902,0.00483066,0.04934695,0.02790402,-0.0115273,-0.03648699,-0.00930686,0.00692484,-0.01051188,-0.00106424,0.0030972,0.00109934,0.00683135,-0.00091427,0.0017805,-0.01366269,0.00457639,-0.01392045,-0.00481905,0.00352507,-0.0061704,0.00375701,5.77E-06,-0.01888666,0.02735876,0.01824494,-0.03056088,-0.01216022,0.00157922,0.0082125,-0.0104914,-0.00600565,0.01770618,-0.02194652,0.00728677,0.0044973,0.00576714,-0.00728677,0.00688566,-0.03796954,0.00628243,-0.00293946,0.00149413,0.01600394,0.00243266,-0.01486875,0.02188778,0.00729798,-0.01218355,0.03127374,0.01114669,0.00476116,0.00690026,0.00649973,-0.00990947,-0.01454001,0,0.00616128,0.00662234,0.01561451,0.00274464,-0.01974342,0.01077246,0.02090505,0.01606556,-0.00560602,0.01042238,-0.01347328,0.00521284,-0.00521284,0.01058889,0.01964485,0.00166239,0.00052928,0.01307456,-0.0086481,0.02499151,-0.00056318,-0.00840781,-0.00245012,0.01253437,0.01681562,0.00908068,0.02039228,0.01582632,-0.00257752,0.0198494,0.02169702,0.00280337,0.02967878,-0.01402747,-0.00842074
0,0.06249095,0,0.06249095,0.06249095,0.24996379,0,0.06249095,0,0.06249095,0,0.12498189,0.06249095,0,0.18747284,0.18747284,0.04665769,0.03725943,0.04188488,-0.00744121,0.02726767,0.00206363,0.03487157,-0.04945306,0.04960296,0.0532952,0.05558937,0.0620037,0.04293932,0.03031984,0.06641493,0.06581662,0.07418048,0.04847683,0.03725943,0.0099641,0.12825953,0.11172595,0.01257869,0.00879736,0.01591013,-0.03315348,-0.03089877,0.01287185,0.02602753,0.04558336,0.02635157,0.0144792,0.0099826,0,0.01024068,0.02773561,0.01567807,0.02890932,0.00765698,0.02600666,0,-0.0077547,0.03516166,0.04397014,-0.02706919,0.01407578,0.00801016,0.00130402,-0.0359719,0.00634071,-0.0105886,-0.00479212,0.01405417,0.00479445,0.00986861,0,0.01437716,0.00668227,-0.00129682,-0.01473393,-0.00201487,-0.00861096,-0.02345964,-0.02547149,-0.04220956,0.01406392,-0.02125532,0.03016239,0.0259927,-0.02343011,-0.00965285,-0.00974302,-0.03668286,-0.0075589,0.01505804,0.02268858,-0.04633431,-0.03011608,-0.04540404,-0.03064903,-0.05113497,-0.06461194,-0.04519894,-0.0450714,-0.03016239,-0.02330133,-0.11055095,-0.05025794,-0.04735344,0.04872387,0.06693675,0.01410771,0.02624382,0.01503319,-0.06822632,0.0262444,0.04864906,0.07398662,-0.08297429,-0.08108176,-0.06784982,-0.02054222,-0.09489635,-0.08868002,-0.09904803,-0.08266579,-0.01624129,-0.02147617,-0.14612369,-0.10283412
